ActorId,Name,Race,Gender,Faction
dulian,Dulian,Redguard,Female,Imperial Legion
elone,Elone,Redguard,Female,Blades
Ena,Ena,Redguard,Female,
Enjine,Enjine,Redguard,Female,
ennah,Ennah,Redguard,Male,Telvanni
erla,Erla,Redguard,Female,Imperial Legion
ery,Ery,Redguard,Female,
farmin,Farmin,Redguard,Male,
Frink Ruuz,Frink Ruuz,Redguard,Male,
Gancolm,Gancolm,Redguard,Male,
garry,Garry,Redguard,Male,
Glannison,Glannison,Redguard,Male,
Gwen,Gwen,Redguard,Female,
hasell,Hasell,Redguard,Male,Fighters Guild
hickim,Hickim,Redguard,Male,Morag Tong
hinald,Hinald,Redguard,Male,Thieves Guild
hussonia,Hussonia,Redguard,Female,
Ian,Ian,Redguard,Male,Fighters Guild
ilden mirel,Ilden Mirel,Redguard,Male,Fighters Guild
iminda,Iminda,Redguard,Male,
irgola,Irgola,Redguard,Male,
Jaline,Jaline,Redguard,Female,
jamie,Jamie,Redguard,Female,
jart,Jart,Redguard,Male,
jathlanie,Jathlanie,Redguard,Male,
jeanne,Jeanne,Redguard,Female,
Jelin,Jelin,Redguard,Male,Imperial Legion
Jine,Jine,Redguard,Male,
jolda,Jolda,Redguard,Female,
Jon Hawker,Jon Hawker,Redguard,Male,Imperial Cult
Jonis,Jonis,Redguard,Male,
kalorter,Kalorter,Redguard,Male,Telvanni
Kanet,Kanet,Redguard,Female,
karlirah,Karlirah,Redguard,Female,
katie,Katie,Redguard,Female,Telvanni
Kaye,Kaye,Redguard,Male,Imperial Cult
Kirginia,Kirginia,Redguard,Female,
Laire,Laire,Redguard,Female,
Lanald,Lanald,Redguard,Male,
landa,Landa,Redguard,Female,Telvanni
Lesley,Lesley,Redguard,Male,
lette,Lette,Redguard,Female,
lidebras,Lidebras,Redguard,Male,
malexa,Malexa,Redguard,Female,
manicky,Manicky,Redguard,Female,Telvanni
margonet,Margonet,Redguard,Female,Telvanni
miner gor,Miner Gor,Redguard,Male,
miner kati,Miner Kati,Redguard,Female,
miniel,Miniel,Redguard,Female,
monsey,Monsey,Redguard,Female,
nachael,Nachael,Redguard,Male,Morag Tong
nanine,Nanine,Redguard,Female,
nannithon,Nannithon,Redguard,Male,Telvanni
neminda,Neminda,Redguard,Female,Redoran
nistacey,Nistacey,Redguard,Male,
pemenie,Pemenie,Redguard,Female,
Penald,Penald,Redguard,Male,
raig,Raig,Redguard,Male,Fighters Guild
redguard dancer girl,Caminda,Redguard,Female,
Relinda,Relinda,Redguard,Female,
rinina,Rinina,Redguard,Male,Telvanni
rissinia,Rissinia,Redguard,Male,Thieves Guild
rithleen,Rithleen,Redguard,Female,Blades
Sader,Sader,Redguard,Male,Imperial Legion
sason,Sason,Redguard,Male,Redoran
senyndie,Senyndie,Redguard,Female,
Shardie,Shardie,Redguard,Female,Imperial Legion
shenk,Shenk,Redguard,Male,
silasson,Silasson,Redguard,Male,
sinia,Sinia,Redguard,Female,
stacey,Gentleman Jim Stacey,Redguard,Male,Thieves Guild
stargel,Stargel,Redguard,Male,
stenet,Stenet,Redguard,Male,
sterdecan,Sterdecan,Redguard,Male,
sticey,Sticey,Redguard,Male,
Sulesa,Sulesa,Redguard,Female,
tiela,Tiela,Redguard,Female,
todwendy,Todwendy,Redguard,Female,
torline,Torline,Redguard,Male,
tralan,Tralan,Redguard,Male,Fighters Guild
Trasteve,Trasteve,Redguard,Male,
vilamon,Vilamon,Redguard,Male,
warrior dead 01,Dead Hero,Redguard,Male,Imperial Legion
warrior dead 02,Dead Hero,Redguard,Male,Imperial Legion
warrior dead 03,Dead Hero,Redguard,Male,Imperial Legion
waylas,Waylas,Redguard,Male,
wayn,Wayn,Redguard,Male,Fighters Guild
wizard dead 01,Dead Hero,Redguard,Female,Mages Guild
ilden mirel,Ilden Mirel,Redguard,Male,Fighters Guild
achel,Achel,Redguard,Male,
Alusannah,Alusannah,Redguard,Female,Royal Guard
Daron,Daron,Redguard,Male,
karrod,Karrod,Redguard,Male,
Soscean,Soscean,Redguard,Male,
therdon,Therdon,Redguard,Male,
therdon2,Therdon,Redguard,Male,
aradraen,Aradraen,Wood Elf,Female,
bm_smugglers_woodelf,Smuggler,Wood Elf,Male,
cingor,Cingor,Wood Elf,Male,
Elberoth,Elberoth,Wood Elf,Male,
Gaeldol,Gaeldol,Wood Elf,Male,Fighters Guild
aengoth,Aengoth the Jeweler,Wood Elf,Male,Thieves Guild
aerin,Aerin,Wood Elf,Female,
agarond,Agarond,Wood Elf,Male,
aglaril,Aglaril,Wood Elf,Female,Telvanni
agronian guy,Tarhiel,Wood Elf,Male,
allimir,Allimir,Wood Elf,Male,
alveleg,Alveleg,Wood Elf,Male,Thieves Guild
amring,Amring,Wood Elf,Male,
anglalos,Anglalos,Wood Elf,Male,
anruin,Anruin,Wood Elf,Male,Telvanni
arangaer,Arangaer,Wood Elf,Female,
arannir,Arannir,Wood Elf,Male,Telvanni
aranwen,Aranwen,Wood Elf,Female,
arathor,Arathor,Wood Elf,Male,Thieves Guild
ardhil,Ardhil,Wood Elf,Female,
aredhel,Aredhel,Wood Elf,Female,Telvanni
bandit_scarred_de_hrggh,Glaum,Wood Elf,Male,
baradras,Baradras,Wood Elf,Male,Fighters Guild
bauril,Bauril,Wood Elf,Female,
baurin,Baurin,Wood Elf,Female,Fighters Guild
berengeval,Berengeval,Wood Elf,Male,Telvanni
berwen,Berwen,Wood Elf,Female,
Bolrin,Bolrin,Wood Elf,Male,
borwen,Borwen,Wood Elf,Female,Ashlanders
brallion,Brallion,Wood Elf,Male,
brithroth,Brithroth,Wood Elf,Male,Telvanni
brolmir,Brolmir,Wood Elf,Male,Telvanni
cattle_bos_f01,Cattle,Wood Elf,Female,Clan Quarra
cattle_bos_m01,Cattle,Wood Elf,Male,Clan Quarra
celegil,Celegil,Wood Elf,Female,
celegorn,Celegorn,Wood Elf,Male,Thieves Guild
cirwedh,Cirwedh,Wood Elf,Female,Telvanni
clendil,Clendil,Wood Elf,Male,
cun,Cun,Wood Elf,Male,Telvanni
cuunel,Cuunel,Wood Elf,Female,Telvanni
dangor,Dangor,Wood Elf,Male,
dead we male_01,Dead Body,Wood Elf,Male,
dirding,Dirding,Wood Elf,Male,
distel,Distel,Wood Elf,Female,Telvanni
dondir,Dondir,Wood Elf,Male,
dondreth,Dondreth,Wood Elf,Female,Telvanni
dothiel,Dothiel,Wood Elf,Female,
dothruviel,Dothruviel,Wood Elf,Female,
eindel,Eindel,Wood Elf,Female,Redoran
elegal,Elegal,Wood Elf,Male,
elegnan,Elegnan,Wood Elf,Female,
eloroth,Eloroth,Wood Elf,Male,Hlaalu
elphiron,Elphiron,Wood Elf,Female,Telvanni
emelin,Emelin,Wood Elf,Female,Telvanni
endring,Endring,Wood Elf,Male,Telvanni
engaer,Engaer,Wood Elf,Male,Telvanni
eradan,Eradan,Wood Elf,Male,
eraldil,Eraldil,Wood Elf,Female,
erradan,Erradan,Wood Elf,Male,Telvanni
erval,Erval,Wood Elf,Male,
estinan,Estinan,Wood Elf,Female,Telvanni
faldan,Faldan,Wood Elf,Male,Telvanni
falion,Falion,Wood Elf,Female,
fara,Fara,Wood Elf,Female,
fargoth,Fargoth,Wood Elf,Male,
faulgor,Faulgor,Wood Elf,Male,Hlaalu
filbeneth,Filbeneth,Wood Elf,Female,
fillin,Fillin,Wood Elf,Male,
findulain,Findulain,Wood Elf,Male,
foronir,Foronir,Wood Elf,Male,Telvanni
Gaeldol,Gaeldol,Wood Elf,Male,Fighters Guild
galbedir,Galbedir,Wood Elf,Female,Mages Guild
galdiir,Galdiir,Wood Elf,Female,
galmir,Galmir,Wood Elf,Male,
galthragoth,Galthragoth,Wood Elf,Male,
gazaleam,Gazalem,Wood Elf,Male,
gelduin,Gelduin,Wood Elf,Female,Telvanni
gerrilgor,Gerrilgor,Wood Elf,Male,
gildan,Gildan,Wood Elf,Female,Blades
giningil,Giningil,Wood Elf,Female,
glathel,Glathel,Wood Elf,Female,
Glonagoth,Glonagoth,Wood Elf,Male,
godros,Godros,Wood Elf,Male,Telvanni
gorchalas,Gorchalas,Wood Elf,Male,Telvanni
hingor,Hingor,Wood Elf,Male,Imperial Legion
hyna dorn'ke,Hyna Dorn'ke,Wood Elf,Female,
iingail,Iingail,Wood Elf,Female,Telvanni
indrel,Indrel,Wood Elf,Female,
irwaen,Irwaen,Wood Elf,Female,Telvanni
kirsty,Kirsty,Wood Elf,Female,
liette,Liette,Wood Elf,Female,
lorchel,Lorchel,Wood Elf,Female,
meldor,Meldor,Wood Elf,Male,
menelin,Menelin,Wood Elf,Female,
menelras,Menelras,Wood Elf,Male,
milbereth,Milbereth,Wood Elf,Female,
minedhel,Minedhel,Wood Elf,Male,
minglos,Minglos,Wood Elf,Male,Redoran
monthadan,Monthadan,Wood Elf,Male,Telvanni
nael,Nael,Wood Elf,Female,Telvanni
nalion,Nalion,Wood Elf,Male,
natesse,Natesse,Wood Elf,Female,Thieves Guild
nathien,Nathien,Wood Elf,Female,Telvanni
nedhelas,Nedhelas,Wood Elf,Male,
Nedhelorn,Nedhelorn,Wood Elf,Male,Imperial Legion
new_shoes bragor,New-Shoes Bragor,Wood Elf,Male,Thieves Guild
nilioniel,Nilioniel,Wood Elf,Female,
nona,Nona,Wood Elf,Female,
Pegasai,Pegasai,Wood Elf,Male,
penglithil,Penglithil,Wood Elf,Female,
peragon,Peragon,Wood Elf,Male,Imperial Cult
radras,Radras,Wood Elf,Female,
rithrannir,Rithrannir,Wood Elf,Male,
Samia,Samia,Wood Elf,Female,
smokey morth,Smokey Morth,Wood Elf,Male,
thaeril,Thaeril,Wood Elf,Female,
thief dead 01,Dead Hero,Wood Elf,Female,Thieves Guild
Thoromlallor,Thoromlallor,Wood Elf,Male,Fighters Guild
thoronor,Thoronor,Wood Elf,Male,
tuundir,Tuundir,Wood Elf,Male,
ulwaen,Ulwaen,Wood Elf,Male,Imperial Legion
used clutter salesman,Used Clutter Salesman,Wood Elf,Male,
Bolrin,Bolrin,Wood Elf,Male,East Empire Company
borwen,Borwen,Wood Elf,Female,
brallion,Brallion,Wood Elf,Male,
hyna dorn'ke,Hyna Dorn'ke,Wood Elf,Female,
Thoromlallor,Thoromlallor,Wood Elf,Male,Fighters Guild
Firemoth_Archer,Mara,Wood Elf,Female,
Anrel,Anrel,Wood Elf,Female,Hlaalu
Belwen,Belwen,Wood Elf,Female,
denegor,Denegor,Wood Elf,Male,
Gaenor,Gaenor,Wood Elf,Male,
Gaenor_b,Gaenor,Wood Elf,Male,
Glonagoth,Glonagoth,Wood Elf,Male,
high_pockets,High-Pockets,Wood Elf,Male,
Ungeleb,Ungeleb,Wood Elf,Male,
atronach_frost_BM,Dire Frost Atronach,,,
bm skeleton champion gr,Greater Skeleton Champion,,,
BM_bear_be_UNIQUE,The Good Beast,,,
BM_bear_black,Grizzly Bear,,,
BM_bear_black_Claw_UNIQ,Grizzly Bear,,,
BM_bear_black_fat,Grizzly Bear,,,
BM_bear_black_summon,Grizzly Bear,,,
BM_bear_brown,Plague Bear,,,
BM_bear_snow_unique,Snow Bear,,,
BM_bear_SPR_UNIQUE,Spirit Bear,,,
BM_draugr01,Draugr,,,
BM_draugr_bloodskal,Draugr,,,
BM_frost_boar,Tusked Bristleback,,,
bm_frost_giant,Karstaag,,,
BM_hircine,Hircine,,,
BM_hircine2,Hircine,,,
BM_hircine_huntaspect,Hircine's Aspect of Guile,,,
BM_hircine_spdaspect,Hircine's Aspect of Speed,,,
BM_hircine_straspect,Hircine's Aspect of Strength,,,
BM_horker,Horker,,,
BM_horker_dead,Horker,,,
BM_horker_large,Horker,,,
BM_horker_swim_UNIQUE,The Swimmer,,,
BM_ice_troll,Grahl,,,
BM_ice_troll_sun,Lightkeeper Grahl,,,
BM_ice_troll_tough,Fearsome Grahl,,,
BM_icetroll_FG_Uni,Deadly Grahl,,,
BM_riekling,Riekling,,,
BM_riekling_be_UNIQUE,Riekling,,,
BM_riekling_be_UNIQUE1,Riekling,,,
BM_riekling_be_UNIQUE2,Riekling,,,
BM_riekling_be_UNIQUE3,Riekling,,,
BM_riekling_be_UNIQUE4,Riekling,,,
BM_riekling_be_UNIQUE5,Riekling,,,
BM_riekling_boarmaster,Riekling Boarmaster,,,
BM_riekling_Dulk_UNIQUE,Dulk,,,
BM_riekling_Krish_UNIQU,Krish,,,
BM_riekling_mounted,Riekling Raider,,,
BM_riekling_st_UNIQUE,Riekling,,,
bm_sk_champ_bloodskal01,Greater Skeleton Champion,,,
bm_sk_champ_bloodskal02,Greater Skeleton Champion,,,
bm_skeleton_pirate ,Skeleton Pirate,,,
bm_skeleton_pirate_capt,Skeleton Pirate Captain,,,
BM_spriggan,Spriggan,,,
BM_spriggan_co1,Spriggan,,,
BM_spriggan_co2,Spriggan,,,
BM_spriggan_co3,Spriggan,,,
BM_spriggan_co4,Spriggan,,,
BM_spriggan_st_UNIQUE,Spriggan,,,
BM_udyrfrykte,The Udyrfrykte,,,
BM_werewolf_default,Werewolf,,,
BM_werewolf_ritual,Werewolf Innocent,,,
BM_wolf_bone_summon,Bonewolf,,,
BM_wolf_caenlorn1,Caenlorn Wolf,,,
BM_wolf_caenlorn2,Caenlorn Wolf,,,
BM_wolf_caenlorn3,Caenlorn Wolf,,,
BM_wolf_grey,Wolf,,,
BM_wolf_grey_lvl_1,Wolf,,,
BM_wolf_grey_summon,Wolf,,,
BM_wolf_hroldar,Wolf,,,
BM_wolf_red,Plague Wolf,,,
BM_wolf_skeleton,Bonewolf,,,
BM_wolf_snow_unique,Snow Wolf,,,
dead_skeleton,Skeleton,,,
draugr,draugr,,,
draugr_aesliip,Draugr Lord Aesliip,,,
draugr_co_3,Draugr,,,
draugr_co_3_dead,Draugr,,,
draugr_valbrandr,Valbrandr draugr,,,
glenmoril_raven,Ettiene of Glenmoril Wyrd,,,
glenmoril_raven_cave,Ettiene of Glenmoril Wyrd,,,
Rat,Rat,,,
skeleton nord ,Skeleton Berserker,,,
skeleton nord_2,Skeleton Berserker,,,
skeleton_stahl_uni,Skeleton Berserker,,,
alit,Alit,,,
alit_blighted,Blighted Alit,,,
alit_diseased,Diseased Alit,,,
ancestor_ghost,Ancestor Ghost,,,
ancestor_ghost_summon,Ancestor Ghost,,,
ancestor_ghost_vabdas,Mansilamat Vabdas,,,
ancestor_guardian_fgdd,Ancestor Guardian,,,
ancestor_guardian_heler,Ghost of Galos Heleran,,,
ancestor_mg_wisewoman,Kanit Ashurnisammis,,,
ascended_sleeper,Ascended Sleeper,,,
ash_ghoul,Ash Ghoul,,,
ash_ghoul_fgr,Dagoth Velos,,,
ash_ghoul_ganel,Dagoth Ganel,,,
ash_ghoul_mulyn,Dagoth Mulyn,,,
ash_slave,Ash Slave,,,
ash_zombie,Ash Zombie,,,
ash_zombie_fgaz,Ash Zombie,,,
atronach_flame,Flame Atronach,,,
atronach_flame_az,Flame Atronach,,,
atronach_flame_summon,Flame Atronach,,,
atronach_flame_ttmk,Flame Atronach,,,
atronach_frost,Frost  Atronach,,,
atronach_frost_gwai_uni,Nomeg Gwai,,,
atronach_frost_summon,Frost  Atronach,,,
atronach_frost_ttmk,Frost  Atronach,,,
atronach_storm,Storm Atronach,,,
atronach_storm_az,Storm Atronach,,,
atronach_storm_summon,Storm Atronach,,,
atronach_storm_ttmk,Storm Atronach,,,
bonelord,Bonelord,,,
bonelord_summon,Bonelord,,,
bonewalker,Bonewalker,,,
bonewalker_dead,Bonewalker,,,
Bonewalker_Greater,Greater Bonewalker,,,
Bonewalker_Greater_dead,Greater Bonewalker,,,
Bonewalker_Greater_summ,Greater Bonewalker,,,
bonewalker_summon,Bonewalker,,,
bonewalker_weak,Lesser Bonewalker,,,
centurion_fire_dead,Sphere Centurion,,,
centurion_Mudan_unique,Steam Guardian,,,
centurion_shock_baladas,Shock Centurion,,,
centurion_sphere,Centurion Sphere,,,
centurion_sphere_hts2,Centurion Sphere,,,
centurion_sphere_nchur,Centurion Sphere,,,
centurion_sphere_summon,Centurion Sphere,,,
centurion_spider,Centurion Spider,,,
centurion_spider_nchur,Centurion Spider,,,
centurion_spider_tga1,Spider Centurion,,,
centurion_spider_tga2,Spider Centurion,,,
centurion_steam,Steam Centurion,,,
centurion_steam_dead,Steam Centurion,,,
centurion_steam_exhibit,Steam Centurion,,,
centurion_steam_hts,Steam Centurion,,,
centurion_steam_nchur,Steam Centurion,,,
clannfear,Clannfear,,,
clannfear_summon,Clannfear,,,
cliff racer,Cliff Racer,,,
cliff racer_blighted,Blighted Cliff Racer,,,
cliff racer_diseased,Diseased Cliff Racer,,,
corprus_lame,Lame Corprus ,,,
corprus_lame_fyr01,Lame Corprus ,,,
corprus_lame_fyr02,Lame Corprus ,,,
corprus_lame_fyr03,Lame Corprus ,,,
corprus_lame_fyr04,Lame Corprus ,,,
corprus_lame_morvayn,Lame Corprus ,,,
corprus_stalker,Corprus Stalker,,,
corprus_stalker_berwen,Corprus Stalker,,,
corprus_stalker_danar,Corprus Stalker,,,
corprus_stalker_fgcs,Corprus Stalker,,,
corprus_stalker_fyr01,Corprus Stalker,,,
corprus_stalker_fyr02,Corprus Stalker,,,
corprus_stalker_fyr03,Corprus Stalker,,,
corprus_stalker_morvayn,Corprus Stalker,,,
daedroth,Daedroth,,,
daedroth_az,Daedroth,,,
daedroth_baladas,Daedroth,,,
daedroth_fg_nchur,Hrelvesuu,,,
daedroth_menta_unique,Menta Na,,,
daedroth_summon,Daedroth,,,
dagoth aladus,Dagoth Aladus,,,
dagoth araynys,Dagoth Araynys,,,
dagoth baler,Dagoth Baler,,,
dagoth daynil,Dagoth Daynil,,,
dagoth delnus,Dagoth Delnus,,,
dagoth drals,Dagoth Drals,,,
Dagoth Draven,Dagoth Draven,,,
dagoth elam,Dagoth Elam,,,
dagoth endus,Dagoth Endus,,,
dagoth fals,Dagoth Fals,,,
dagoth fandril,Dagoth Fandril,,,
dagoth felmis,Dagoth Felmis,,,
dagoth fervas,Dagoth Fervas,,,
dagoth fovon,Dagoth Fovon,,,
dagoth galmis,Dagoth Galmis,,,
dagoth garel,Dagoth Garel,,,
dagoth gares,Dagoth Gares,,,
dagoth gilvoth,Dagoth Gilvoth,,,
dagoth girer,Dagoth Girer,,,
dagoth goral,Dagoth Goral,,,
dagoth ienas,Dagoth Ienas,,,
dagoth irvyn,Dagoth Irvyn,,,
dagoth malan,Dagoth Malan,,,
dagoth mendras,Dagoth Mendras,,,
dagoth molos,Dagoth Molos,,,
dagoth mulis,Dagoth Mulis,,,
dagoth muthes,Dagoth Muthes,,,
dagoth nilor,Dagoth Nilor,,,
dagoth odros,Dagoth Odros,,,
dagoth ralas,Dagoth Ralas,,,
dagoth rather,Dagoth Rather,,,
dagoth reler,Dagoth Reler,,,
dagoth soler,Dagoth Soler,,,
dagoth tanis,Dagoth Tanis,,,
dagoth tureynul,Dagoth Tureynul,,,
dagoth ulen,Dagoth Ulen,,,
dagoth uthol,Dagoth Uthol,,,
dagoth uvil,Dagoth Uvil,,,
dagoth vaner,Dagoth Vaner,,,
dagoth velos,Dagoth Velos,,,
dagoth vemyn,Dagoth Vemyn,,,
dagoth_hlevul,Dagoth Hlevul,,,
dagoth_ur_1,Dagoth Ur,,,
dagoth_ur_2,Dagoth Ur,,,
Dahrk Mezalf,Dahrk Mezalf,,,
dead rat,Dead Rat,,,
dead_mudcrab,Mudcrab,,,
dead_scamp,Dead Scamp,,,
dead_scrib,Hive Scrib,,,
dead_skeleton,Skeleton,,,
dremora,Dremora,,,
dremora_gothren_guard1,Dremora,,,
dremora_gothren_guard2,Dremora,,,
dremora_lord,Dremora Lord,,,
dremora_special_Fyr,Lord Dregas Volar,,,
dremora_summon,Dremora,,,
dremora_ttmg,Anhaedra,,,
dremora_ttpc,Krazzt,,,
dreugh,Dreugh,,,
dreugh_koal,Dreugh Warlord,,,
dwarven ghost,Dwarven Spectre,,,
dwarven ghost_jeanne_U,Dwarven Spectre,,,
gateway_haunt,Gateway Haunt,,,
golden saint,Golden Saint,,,
golden saint_staada,Staada,,,
golden saint_summon,Golden Saint,,,
guar,Guar,,,
guar_feral,Wild Guar,,,
guar_hrmudcrabnest,Dead Guar,,,
guar_llovyn_unique,Corky,,,
guar_pack,Pack Guar,,,
guar_pack_tarvyn_unique,Tarvyn's Guar,,,
guar_rollie_unique,Rollie the Guar,,,
guar_white_unique,The White Guar,,,
heart_akulakhan,Heart of Lorkhan,,,
hunger,Hunger,,,
hunger_audenian,Hunger,,,
hunger_az_01,Hunger,,,
hunger_az_02,Hunger,,,
hunger_fghl,Hunger,,,
hunger_summon,Hunger,,,
kagouti,Kagouti,,,
kagouti_blighted,Blighted Kagouti,,,
kagouti_diseased,Diseased Kagouti,,,
kagouti_hrk,Kagouti,,,
kagouti_mating,Mating Kagouti,,,
kwama forager,Kwama Forager,,,
kwama forager blighted,Kwama Forager,,,
kwama forager_tb,Kwama Forager,,,
Kwama Queen,Kwama Queen,,,
Kwama Queen_Abaesen,Kwama Queen,,,
kwama queen_ahanibi,Kwama Queen,,,
kwama queen_akimaes,Kwama Queen,,,
kwama queen_eluba,Kwama Queen,,,
kwama queen_eretammus,Kwama Queen,,,
kwama queen_gnisis,Kwama Queen,,,
kwama queen_hairat,Kwama Queen,,,
Kwama Queen_HHEM,Kwama Queen,,,
kwama queen_madas,Kwama Queen,,,
kwama queen_maesa,Kwama Queen,,,
kwama queen_matus,Kwama Queen,,,
kwama queen_mudan,Kwama Queen,,,
kwama queen_mudan_c,Kwama Queen,,,
kwama queen_panabanit,Kwama Queen,,,
kwama queen_sarimisun,Kwama Queen,,,
kwama queen_shurdan,Kwama Queen,,,
kwama queen_shurdan_c,Kwama Queen,,,
kwama queen_sinamusa,Kwama Queen,,,
kwama queen_zalkin,Kwama Queen,,,
kwama warrior,Kwama Warrior,,,
kwama warrior blighted,Kwama Warrior,,,
kwama warrior shurdan,Blighted Kwama Warrior,,,
kwama worker,Kwama Worker,,,
kwama worker blighted,Kwama Worker,,,
kwama worker diseased,Diseased Kwama Worker,,,
kwama worker entrance,Kwama Worker,,,
lustidrike,Lustidrike,,,
mudcrab,Mudcrab,,,
mudcrab-Diseased,Diseased Mudcrab,,,
mudcrab_hrmudcrabnest,Mudcrab,,,
mudcrab_unique,Mudcrab,,,
netch_betty,Betty Netch,,,
netch_betty_ilgn,Betty Netch,,,
netch_betty_ranched,Betty Netch,,,
netch_bull,Bull Netch,,,
netch_bull_dead,Bull Netch,,,
netch_bull_dead_2,Bull Netch,,,
netch_bull_ilgn,Bull Netch,,,
netch_bull_ranched,Bull Netch,,,
Netch_Giant_UNIQUE,Giant Bull Netch,,,
nix-hound,Nix-Hound,,,
nix-hound blighted,Blighted Nix-Hound,,,
ogrim,Ogrim,,,
ogrim titan,Ogrim Titan,,,
ogrim_az,Ogrim,,,
Rat,Rat,,,
rat_blighted,Blighted Rat,,,
rat_cave_fgrh,Cave Rat,,,
rat_cave_fgt,Cave Rat,,,
rat_cave_hhte1,Game Rat,,,
rat_cave_hhte2,Blighted Game Rat,,,
rat_diseased,Diseased Rat,,,
rat_telvanni_unique,Telvanni Sewer Rat,,,
rat_telvanni_unique_2,Telvanni Sewer Rat,,,
scamp,Scamp,,,
scamp_creeper,Creeper,,,
scamp_dead,Dead Scamp,,,
scamp_mg_apprentice,Scamp,,,
scamp_summon,Scamp,,,
scrib,Scrib,,,
scrib _0hp,Hive Scrib,,,
scrib _dead,Hive Scrib,,,
scrib blighted,Blighted Scrib,,,
scrib diseased,Diseased Scrib,,,
scrib_vaba-amus,Vaba-Amus,,,
shalk,Shalk,,,
shalk_blighted,Blighted Shalk,,,
shalk_diseased,Diseased Shalk,,,
shalk_diseased_hram,Diseased Shalk,,,
skeleton,Skeleton,,,
skeleton archer,Skeleton Archer,,,
skeleton champ_sandas00,Skeleton Champion,,,
skeleton champ_sandas10,Skeleton Champion,,,
skeleton champion,Skeleton Champion,,,
skeleton entrance,Skeleton,,,
skeleton hero dead,Skeletal Corpse,,,
skeleton warrior,Skeleton Warrior,,,
skeleton_aldredaynia,Skeleton War-Wizard,,,
skeleton_summon,Skeleton,,,
skeleton_Vemynal,Beldoh the Undying,,,
skeleton_weak,Crippled Skeleton,,,
slaughterfish,Slaughterfish,,,
slaughterfish_hr_sfavd,Old Blue Fin,,,
Slaughterfish_Small,Small Slaughterfish,,,
vivec_god,Vivec,,,
winged twilight,Winged Twilight,,,
winged twilight_grunda_,Molag Grunda,,,
winged twilight_summon,Winged Twilight,,,
worm lord,Worm Lord,,,
wraith_sul_senipul,Wraith of Sul-Senipul,,,
yagrum bagarn,Yagrum Bagarn,,,
alit,Alit,,,
ash_ghoul,Ash Ghoul,,,
ash_ghoul_fgr,Dagoth Velos,,,
ash_ghoul_ganel,Dagoth Ganel,,,
ash_ghoul_mulyn,Dagoth Mulyn,,,
atronach_frost,Frost Atronach,,,
atronach_frost_BM,Dire Frost Atronach,,,
atronach_frost_summon,Frost Atronach,,,
atronach_frost_ttmk,Frost Atronach,,,
BM_bear_black_fat,Grizzly Bear,,,
BM_bear_black_summon,Grizzly Bear,,,
BM_bear_brown,Plague Bear,,,
BM_draugr01,Draugr,,,
BM_draugr_bloodskal,Draugr,,,
BM_ice_troll_sun,Lightkeeper Grahl,,,
BM_ice_troll_tough,Fearsome Grahl,,,
BM_icetroll_FG_Uni,Deadly Grahl,,,
BM_riekling_boarmaster,Riekling Boarmaster,,,
BM_riekling_Dulk_UNIQUE,Dulk,,,
BM_riekling_Krish_UNIQU,Krish,,,
BM_spriggan_co1,Spriggan,,,
BM_spriggan_co2,Spriggan,,,
BM_spriggan_co3,Spriggan,,,
BM_spriggan_co4,Spriggan,,,
BM_werewolf_skaal,Werewolf,,,
BM_wolf_grey_lvl_1,Wolf,,,
BM_wolf_grey_summon,Wolf,,,
BM_wolf_red,Plague Wolf,,,
centurion_fire_dead,Centurion Sphere,,,
centurion_spider_dead,Centurion Spider,,,
centurion_spider_tga1,Centurion Spider,,,
centurion_spider_tga2,Centurion Spider,,,
clannfear,Clannfear,,,
corprus_lame,Lame Corprus,,,
corprus_lame_fyr01,Lame Corprus,,,
corprus_lame_fyr02,Lame Corprus,,,
corprus_lame_fyr03,Lame Corprus,,,
corprus_lame_fyr04,Lame Corprus,,,
corprus_lame_morvayn,Lame Corprus,,,
daedroth,Daedroth,,,
daedroth_az,Daedroth,,,
daedroth_baladas,Daedroth,,,
daedroth_fg_nchur,Hrelvesuu,,,
dagoth aladus,Dagoth Aladus,,,
dagoth araynys,Dagoth Araynys,,,
dagoth baler,Dagoth Baler,,,
dagoth daynil,Dagoth Daynil,,,
dagoth delnus,Dagoth Delnus,,,
dagoth drals,Dagoth Drals,,,
Dagoth Draven,Dagoth Draven,,,
dagoth elam,Dagoth Elam,,,
dagoth endus,Dagoth Endus,,,
dagoth fals,Dagoth Fals,,,
dagoth fervas,Dagoth Fervas,,,
dagoth fovon,Dagoth Fovon,,,
dagoth galmis,Dagoth Galmis,,,
dagoth gares,Dagoth Gares,,,
dagoth girer,Dagoth Girer,,,
dagoth ienas,Dagoth Ienas,,,
dagoth mendras,Dagoth Mendras,,,
dagoth mulis,Dagoth Mulis,,,
dagoth muthes,Dagoth Muthes,,,
dagoth nilor,Dagoth Nilor,,,
dagoth odros,Dagoth Odros,,,
dagoth ralas,Dagoth Ralas,,,
dagoth reler,Dagoth Reler,,,
dagoth soler,Dagoth Soler,,,
dagoth tureynul,Dagoth Tureynul,,,
dagoth ulen,Dagoth Ulen,,,
dagoth uthol,Dagoth Uthol,,,
dagoth uvil,Dagoth Uvil,,,
dagoth velos,Dagoth Velos,,,
dagoth vemyn,Dagoth Vemyn,,,
draugr,Draugr,,,
draugr_valbrandr,Valbrandr Draugr,,,
