"Done","Conflict","Source","InfoId","Race","Gender","SpeakerId","FactionId","FactionRank","DialogueText"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Satyana","","","Welcome, I am Satyana. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","savile imayn","","","Welcome, I am Savile Imayn. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Savure Uvalor","","","Welcome, I am Savure Uvalor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","seanwen","","","Welcome, I am Seanwen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","seba anurnudai","","","Welcome, I am Seba Anurnudai. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sedyni veran","","","Welcome, I am Sedyni Veran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","seen-rei","","","Welcome, I am Seen-Rei. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","seewul","","","Welcome, I am Seewul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","seldus nerendus","","","Welcome, I am Seldus Nerendus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Seliulus Laenius","","","Welcome, I am Seliulus Laenius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","selk muddumummu","","","Welcome, I am Selk Muddumummu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","selkirnemus","","","Welcome, I am Selkirnemus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Selvia Famalius","","","Welcome, I am Selvia Famalius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","selvil sareloth","","","Welcome, I am Selvil Sareloth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","senyndie","","","Welcome, I am Senyndie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","serila arvel","","","Welcome, I am Serila Arval. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","servant arg male","","","Welcome, I am Utadeek. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","seryn othralen","","","Welcome, I am Seryn Othralen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","seryne relas","","","Welcome, I am Seryne Relas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","Sethesi Adas","","","Welcome, I am Sethesi Adas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sevame saryon","","","Welcome, I am Sevame Saryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","severa magia","","","Welcome, I am Severa Magia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","Sevilo Othan","","","Welcome, I am Sevilo Othan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sevisa teran","","","Welcome, I am Sevisa Teran. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sevyni saryon","","","Welcome, I am Sevyni Saryon. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","shaba","","","Welcome, I am Shaba. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","shagdub gra-murz","","","Welcome, I am Shagdub gra-Murz. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shakh gro-durga","","","Welcome, I am Shakh gro-Durga. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shali assannabalit","","","Welcome, I am Shali Assannabalit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shamar gro-ogar","","","Welcome, I am Shamar gro-Ogar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shamob gro-shatub","","","Welcome, I am Shamob gro-Shatub. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shanat kaushminipu","","","Welcome, I am Shanat Kaushminipu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shanit ashar-don","","","Welcome, I am Shanit Ashar-Don. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shara atinsabia","","","Welcome, I am Shara Atinsabia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shargam gro-shagdulg","","","Welcome, I am Shargam gro-Shagdulg. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shargon odin-ahhe","","","Welcome, I am Shargon Odin-Ahhe. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","sharog gra-ulfish","","","Welcome, I am Sharog gra-Ulfish. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shashev","","","Welcome, I am Shashev. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shat gro-shazog","","","Welcome, I am Shat gro-Shazog. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Female","shatalg","","","Welcome, I am Shatalg. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","Shazgob gra-Luzgan","","","Welcome, I am Shazgob gra-Luzgan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","shelur gra-yargul","","","Welcome, I am Shelur gra-Yargul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","shenk","","","Welcome, I am Shenk. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shilipuran zama-rasour","","","Welcome, I am Shilipuran Zama-Rasour. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shin assemmus","","","Welcome, I am Shin Assemmus. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shinammu radansour","","","Welcome, I am Shinammu Radansour. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shipal zansatanit","","","Welcome, I am Shipal Zansatanit. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shirerib ashi-iddan","","","Welcome, I am Shirerib Ashi-Iddan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shishi yanumibaal","","","Welcome, I am Shishi Yanumibaal. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","shivani","","","Welcome, I am Shivani. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Male","sholani","","","Welcome, I am Sholani. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Khajiit","Female","shotherra","","","Welcome, I am Shotherra. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shulki ashunbabi","","","Welcome, I am Shulki Ashunbabi. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","shullay malman-ammu","","","Welcome, I am Shullay Malman-Ammu. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","shullay vabdas","","","Welcome, I am Shullay Vabdas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shulonk gro-azorku","","","Welcome, I am Shulong gro-Azorku. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shura gro-urgak","","","Welcome, I am Shura gro-Urgak. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","Shurkul gro-Sharga","","","Welcome, I am Shurkul gro-Sharga. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","shuzug gro-bug","","","Welcome, I am Shuzug gro-Bug. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sifknir","","","Welcome, I am Sifknir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","silasson","","","Welcome, I am Silasson. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Male","simine fralinie","","","Welcome, I am Simine Fralinie. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Female","sinia","","","Welcome, I am Sinia. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","sinyaramen","","","Welcome, I am Sinyaramen. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Sitialius Catanius","","","Welcome, I am Sitialius Catanius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sittar","","","Welcome, I am Sittar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sjarnfid","","","Welcome, I am Sjarnfid. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","skeetul","","","Welcome, I am Skeetul. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Female","sloomalah","","","Welcome, I am Sloomalah. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Argonian","Male","smart_snake","","","Welcome, I am Smart-Snake. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Wood Elf","Male","smokey morth","","","Welcome, I am Smokey Morth. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Smuggler_Dead_01","","","Welcome, I am Dead Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Female","Smuggler_Dead_02","","","Welcome, I am Dead Smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","Smuggler_Dead_03","","","Welcome, I am Viciously clawed dead smuggler. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","snadir","","","Welcome, I am Snadir. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","snaglak gro-yak","","","Welcome, I am Snaglak gro-Yak. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Orc","Male","snat gro-ushug","","","Welcome, I am Snat gro-Ushug. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","snorri","","","Welcome, I am Snorri. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","Snowy Granius","","","Welcome, I am Snowy Granius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sold fine-hair","","","Welcome, I am Sold Fine-Hair. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Female","sondaale of shimmerene","","","Welcome, I am Sondaale of Shimmerene. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sor","","","Welcome, I am Sor. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","High Elf","Male","Sorcalin","","","Welcome, I am Sorcalin. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Nord","Male","sorkvild the raven","","","Welcome, I am Sorkvild the Raven. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sorosi radobar","","","Welcome, I am Sorosi Radobar. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Breton","Female","sosia caristiana","","","Welcome, I am Sosia Caristiana. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Female","sovisa adas","","","Welcome, I am Sovisa Adas. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","stargel","","","Welcome, I am Stargel. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","stenet","","","Welcome, I am Stenet. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Imperial","Male","stentus tullius","","","Welcome, I am Stentus Tullius. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","sterdecan","","","Welcome, I am Sterdecan. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Redguard","Male","sticey","","","Welcome, I am Sticey. What can I do for you %PCRank?"
"False","False","Morrowind","_210881014910234529","Dark Elf","Male","stlennius vibato","","","Welcome, I am Stlennius Vibato. What can I do for you %PCRank?"
