,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue,,
1,id_13360198311459018718,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"An alembic is glass container in which the arcane properties of natural and supernatural substances are distilled from their raw ingredients. The substances are infused, then heated until vapor is produced. The vapor then condenses in a separate container, precipitating the distilled elements with the desired magical properties.",,
1,id_82092542548841264,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"An retort is a vessel with a beaked cap or head used in alchemical processes to transform, purify, or refine raw materials into the sublime substances used in alchemical preparations.",,
1,id_30265300581951520680,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Animal products of commercial value on Vvardenfell include the following: alit hide, crab meat, dreugh wax, guar hide, hound meat, kagouti hide, kwama cuttle, kwama egg, netch leather, racer plumes, rat meat, scales, scrib jelly, scrib jerky, scuttle , shalk resin, and Sload soap.",,
1,id_6354264572501325763,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Aquatic potions aid the subject in movement and survival in an aquatic environment. Aquatic potions include: water breathing, swift swim, and water walking.",,
1,id_2800726255392627911,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Ash salts are hard grey crystals formed from the ash deposited by ash storms in the ash wastes and lava fields. Ash salts are most often collected from the remains of creatures like the ash slave, the ash ghoul, and ash zombie.",,
1,id_325781095134026579,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Ash yam is a tough tuberous root vegetable with modest magical properties. It grows commonly in the Ascadians Isles region.,,
1,id_13350199963104627693,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Bittergreen is a red flowering plant with modest magical properties. It grows in the Red Mountain region.,,
1,id_105551432248822453,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Black anther is a flowering plant that grows along Azura's Coast.,,
1,id_199225370297971413,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Black lichen is a hardy primitive plant that grows in the harsh conditions of the Ashlands, Red Mountain, Molag Amur, and Azura's Coast.",,
1,id_2294222138684220487,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Bloat is the thick, pulpy-white tuber of the bloatspore plant. It grows in dark, damp locations.",,
1,id_3029317942805424708,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Bonemeal is a finely ground powder with modest magical properties made from the bones of the bonewalker, an undead creature often found guarding ancestral tombs.",,
1,id_2423012991555027173,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Bungler's Bane is a mottled brown-and-orange shelf fungus collected from the trunks of trees in the Bitter Coast region.,,
1,id_15234304271913320283,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Chokeweed is a tough shrub growing in the rocky highlands of the West Gash.,,
1,id_173761351828411617,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Commercial potions are guaranteed effective. Most come in five commercial grades -- bargain, cheap, standard, quality, and exclusive -- increasing in effectiveness and duration according to quality and expense. Some potions come in only one grade; they produce a single effect, and are guaranteed effective. Adventurers lacking magic skills must rely on potions, scrolls, or enchantments when they require the benefits of magic effects.",,
1,id_30255250301318815941,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Corkbulb trees are grown for their tough, fibrous roots which have modest magical properties. On Vvardenfell corkbulb root is used in place of wood, since trees won't grow in this harsh environment. Corkbulb grows best in the Ascadian Isles.",,
1,id_2342453802360721427,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Corprus weepings are hardened secretions that fall from the fleshy sores of corprus victims.,,
1,id_110861796575933362,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Cure potions remove diseases and harmful conditions. Cure potions include: cure poison, cure common disease, cure paralyzation, and cure blight disease.",,
1,id_2859110876153162209,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Cured netch skin, durable, flexible, and variously colored, is used throughout the Empire in garments, armor, weapons, household goods, and furnishings. Raw skins and prepared netch leather are important export products of Vvardenfell District.",,
1,id_1552112570775215760,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Daedra skin must be removed from the specimen while it remains on the mortal plane. Daedra skin has modest magical properties, but collecting it from the daedra is hard work and dangerous.",,
1,id_1687412729006948,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Detect potions provide magical means of perceiving certain classes of things in space. Detect potions include: detect key, detect creatures, and detect enchantment.",,
1,id_31957192541966722853,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Dreugh wax is a tough, waxy substance with modest magical properties, scraped from dreugh shells. Dreugh are powerful aquatic creatures, and hunting them for their hides and wax is a dangerous occupation.",,
1,id_16657100391990923822,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Ectoplasm is a filmy residue with modest magical properties that remains after a revenant spirit has been banished from the mortal plane.,,
1,id_23430028821625820,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Exotic products of commercial value on Vvardenfell include the following: bonemeal, corprus weepings, Daedra skin, Daedra's heart, ectoplasm, fire salts, frost salts, Ghoul heart, gravedust, raw ebony, raw glass, Scamp skin, Vampire dust, and void salts.",,
1,id_1586646163230929036,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Fire petals have modest magical properties, and are collected from the fire fern plant that grows on Red Mountain, in Molag Mar, and on Azura's Coast.",,
1,id_540308581215117956,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Fire salts are the crystalline compound that precipitates from elemental fire in solution. Such residues may be collected from the remains of fire atronachs that have been banished from the mortal plane.,,
1,id_24884160013025222110,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Fortify potions temporarily increase attributes and abilities. Fortify potions include: fortify strength, fortify intelligence, fortify willpower, fortify agility, fortify speed, fortify personality, fortify luck, fortify health, fortify spell points, fortify fatigue, and fortify endurance.",,
1,id_2741732098168786965,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Frost salts are the crystalline compound that precipitates from elemental frost in solution. Such residues may be collected from the remains of frost atronachs that have been banished from the mortal plane.,,
1,id_6528262189054533,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Gold kanet is a flowering plant commonly found in the Ascadian Isles and on Azura's Coast.,,
1,id_30401243462229831933,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Gravedust is spirit-affinitive dust taken from remains buried in consecrated ground.,,
1,id_31411165042710830913,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Green lichen is a hardy primitive plant with modest magical properties that grows in the Ascadian Isles and Azura's Coast.,,
1,id_22003306641761131183,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Guar hide is cured to make guar leather, used in native clothing, armors, and household goods.",,
1,id_1015711075225147762,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Hackle-lo leaf is a tasty edible succulent leaf of the Grazelands, prized both for its taste and its roborative powers.",,
1,id_417745082665410888,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Heather is a low evergreen shrub of the Ascadian Isles, known for its small, pinkish-purple flowers with modest magical properties.",,
1,id_2773712487315832065,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Hound meat is the flesh of the nix-hound. The meat is sweet and tender, and has modest magical properties.",,
1,id_98293960925370,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Hypha facia is a light brown shelf fungus collected from the trunks of trees in the Bitter Coast Region.,,
1,id_18526101624629359,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Illusion potions provide beneficial magical effects from the domain of the Arcane College of Illusion. Illusion potions include: night-eye, invisibility, and light.",,
1,id_5439176481472429314,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Ingredients sought by alchemists and apothecaries fall into four broad categories: animal, vegetable, and mineral products, and a fourth category loosely described as exotic. Animal products come from mortal beasts. Vegetable products come from plants. Mineral products come from the earth. Exotic products come from many sources, but are generally of magical or otherworldly origin. When eaten, some ingredients have useful effects; others have bad effects; the scale of effect depends on alchemy skill.",,
1,id_282276970178259510,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Kagouti hide is the skin of the wild kagouti. The hide is made into leather and used in clothing and household goods.,,
1,id_16360239411201131952,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,Kreshweed fiber is a resinous fiber with modest magical properties that comes from the coarse grass of the Grazelands and Azura's Coast called kreshweed.,,
1,id_551242552466920190,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Kwama cuttle is a tough, waxy substance that comes from the beak of kwama beasts. Kwama cuttle has modest magical properties.",,
1,id_1145814302582614832,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Kwama eggs are a rich, nutritious foodstuff with modest magical properties. Popular throughout the Empire, kwama eggs stay fresh for a long time, and kwama mining is a profitable industry on Vvardenfell.",,
1,id_92552463233931293,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Luminous russula is a squat, mottled-brown-and-green toadstool mushroom of the Bitter Coast region with modest magical properties.",,
1,id_6669324891535016414,anarenen,Anarenen,High Elf,Male,Mages Guild,Associate,Topic,,"Making potions requires pieces of specialized alchemical equipment called 'apparatus.' Better quality apparatus are more reliable in their results, and produce a finer product. The four types of apparatus are: mortar and pestle, retort, alembic, and calcinator. Apparatus can be purchased from alchemists.",,
