Done,Conflict,Source,InfoId,Race,Gender,SpeakerId,FactionId,FactionRank,DialogueText
FALSE,FALSE,Patch for Purists,_31613220112233318067,Imperial,Male,Carnius Magius,East Empire Company,6,"Actually, you can make yourself useful, Officer. It's a menial task, but it needs to be done. I've spent a great deal of money ensuring that supplies are delivered from the mainland, and I'd like you to go make sure everything is in order. The supply ship arrived this morning according to my schedule. Get me a copy of the shipping manifest from Falco, will you? On your way, then."
FALSE,FALSE,Patch for Purists,_31613220112233318067,Imperial,Male,Carnius Magius,East Empire Company,7,"Actually, you can make yourself useful, Deputy. It's a menial task, but it needs to be done. I've spent a great deal of money ensuring that supplies are delivered from the mainland, and I'd like you to go make sure everything is in order. The supply ship arrived this morning according to my schedule. Get me a copy of the shipping manifest from Falco, will you? On your way, then."
FALSE,FALSE,Patch for Purists,_31613220112233318067,Imperial,Male,Carnius Magius,East Empire Company,8,"Actually, you can make yourself useful, Factor. It's a menial task, but it needs to be done. I've spent a great deal of money ensuring that supplies are delivered from the mainland, and I'd like you to go make sure everything is in order. The supply ship arrived this morning according to my schedule. Get me a copy of the shipping manifest from Falco, will you? On your way, then."
FALSE,FALSE,Patch for Purists,_43758722053027926,Breton,Male,louis beauchamp,,,"I...built an airship, you see. Quite a...quite a...um...beautiful craft, if I may be so...bold. Some scavenged Dwemer equip...um...parts, a few, you know...ahh...long-lasting levitation spells. Very clever...a capital idea, I know! Even hired a gang of...well, a crew I guess you'd call them. They were to fly far...to the north! Away from all this dust...to Solstheim! I paid them...paid them rather well. They were to locate Hrothmund's Barrow, and find a certain...um...item."
FALSE,FALSE,Patch for Purists,_10389276342426430826,Breton,Male,louis beauchamp,,,"Oh, %PCName, the ship...well, airship...is so very beautiful. The best...most ambitious thing...that is to say...it was my, well...pet project. And it flew...so very well! Well...um...it flew, and I...um..I guess that was good enough...hmmm...."
FALSE,FALSE,Patch for Purists,_1972258172233232461,Redguard,Male,jeleen,,,"It's rather embarrassing, really. I mean, I was deeply affected by the moon sugar, and I'm not even sure I can trust my own recollections. But, well, I heard singing. It was a very strange tune, more like a nursery rhyme. Something you'd sing to a child, maybe. I only caught a little of it. Something about a workshop in the snow, and lanterns all aglow. And I remember something about candy. Oh yes, and there were lots of he he he's and ha ha ho's. It's all so absurd, I know."
FALSE,FALSE,Patch for Purists,_295153071310868423,Imperial,Male,Falco Galenus,,,"Just as I suspected. I didn't want to say anything at the time, but I was relatively sure that Carnius was involved. Well, now that we have a witness, perhaps it's time that we bring this matter to the attention of the investors... I'll see to it that Uryn is sequestered in one of the colony's store rooms for now. Go see what Carnius has to say for himself, won't you?"
TRUE,FALSE,Patch for Purists,_1396224021218415248,Nord,Male,bm_reinhardt,,,"They are called 'bare-sarks' in the Nord tongue, because of their insistence on going bare-chested even in the most severe blizzard. They're crazy as they come, friend, and care only for savagery and murder. It is said they are so attracted to death, they make their homes in some of Solstheim's burial barrows. I've also heard rumor of some kind of berserker 'mother' but no one has ever seen her and lived to tell about it."
FALSE,FALSE,Patch for Purists,_3102294442442729894,Nord,Male,ingmar,,,"You're right, I know. I just fear that if I confront the creature again, it may be my end. So be it. Farewell, %PCName."
FALSE,FALSE,Patch for Purists,_627514773120215849,Nord,Male,ingmar,,,"Aye, it's the draugr that resides here in Valbrandr Barrow. I'm supposed to kill it, you see. Single-handedly. Killing a draugr is a task every Skaal lad must complete before becoming a man. Only...I can't kill it. I've tried. It nearly slit my throat! But I can't return to my village until it's dead. Say...maybe you could help! You could go with me, serve as a distraction!"
FALSE,FALSE,Patch for Purists,_2119730618105851846,Nord,Male,ingmar,,,"Aye, it's the draugr that resides here in Valbrandr Barrow. A foul, undead beast!"
FALSE,FALSE,Patch for Purists,_29691247171687613591,High Elf,Male,athellor,,,"I need you to investigate Solstheim's ancient sites. Burial barrows, standing stones, that sort of thing. Who knows what information they hold? Here's 200 gold for traveling expenses, equipment, or whatever else you may need. If you find any solid evidence of the Falmer's existence, bring it back to me here."
FALSE,FALSE,Patch for Purists,_291199704243078759,High Elf,Male,athellor,,,"Well, that IS disappointing. You listened so intently to my tale, I thought for sure you'd want to help me. Oh well. If you change your mind, the job is open. Unless, of course, I find another interested party. Good day, %PCName."
FALSE,FALSE,Patch for Purists,_12999313612484813733,High Elf,Male,athellor,,,"Listen, %PCName.... You seem an able sort. And you did listen politely to my ramblings! Would you be interested in helping me with my research? I need someone to do a bit of exploring and investigating. I'll pay you, of course, with some gold up front. Are you interested?"
FALSE,FALSE,Patch for Purists,_109292383113818899,High Elf,Male,athellor,,,I've already hired an explorer -- you. Now please get going. I'm anxious to know what evidence you might find.
FALSE,FALSE,Patch for Purists,_30117293831851631618,Dark Elf,Male,tendris vedran,,,"Toxic potions are potions with undesirable effects. They are not available commercially, and when found, usually represent clumsy or ill-informed attempts to make useful potions by unskilled alchemists. Toxic potions include: drain strength, drain intelligence, drain willpower, drain agility, drain speed, drain personality, drain luck, drain health, drain magicka, drain fatigue, drain endurance, and paralyze."
FALSE,FALSE,Patch for Purists,_289617492682623188,High Elf,Male,anarenen,,,"Toxic potions are potions with undesirable effects. They are not available commercially, and when found, usually represent clumsy or ill-informed attempts to make useful potions by unskilled alchemists. Toxic potions include: drain strength, drain intelligence, drain willpower, drain agility, drain speed, drain personality, drain luck, drain health, drain magicka, drain fatigue, drain endurance, and paralyze."
FALSE,FALSE,Patch for Purists,_96012902118444267,Dark Elf,Male,teres arothan,,,"Now that I'm safe, Novor Drethan can take care of any other nix-hounds."
FALSE,FALSE,Patch for Purists,_31423196362046028021,Dark Elf,Male,teres arothan,,,These nix-hounds think the mine is theirs. Let's travel together back to Novor Drethan so he knows I'm safe.
FALSE,FALSE,Patch for Purists,_170991381687316186,Dark Elf,Male,novor drethan,,,"I hope Teres Arothan is safe. If you find him, bring him back here. Once everyone is accounted for, I have a few spells that should dispense with the rest of the nix-hounds quickly and safely."
FALSE,FALSE,Patch for Purists,_26649164721047619211,Dark Elf,Male,novor drethan,,,"A pack of nix-hounds was attacking my miners. We thought one of the miners was lost at first, but she turned up safe. Our healer, Teres Arothan went down to look for her and hasn't come back. Would you go down into the mines and bring back Teres Arothan if he still lives? I would go myself, but I should stay here to protect the miners if the nix-hounds come back this way."
TRUE,FALSE,Patch for Purists,_947072071080919569,Nord,Male,hrundi,,,"Our client is Novor Drethan, the owner of the mine. Meet him inside the Dissapla Mine, northeast of the Dunmer stronghold Falensarano, which is on the mainland west of Tel Aruhn. Do whatever Novor says needs doing. He said something about nix-hounds getting loose and attacking the miners."
FALSE,FALSE,Patch for Purists,_22936171001125416541,Redguard,Male,Kaye,,,"An associate was on an expedition to Azura's Coast -- he just walks the beaches and islands, looking for opportunities -- and the oddest thing -- he came back with tons of cash. Said he'd bumped into a real big spender... seemed sort of frazzled by the whole thing. He was pretty tight-lipped about the guy -- only said that he was a bit eccentric and seemed to have a serious alcohol problem."
TRUE,FALSE,Patch for Purists,_130163195829191694,Nord,Male,ennbjof,,,"And of course they buried Stormkiss with him. Stormkiss was Olmgerd's enchanted battle-axe. And you see this old key? See what it says on it? 'Stormkiss'. Here. Take it. Healer says the mazte is killing me. I'm going home to Skyrim to die. You, you got your life ahead of you. Go ahead. Take it."
FALSE,FALSE,Patch for Purists,_2764738682809023966,Argonian,Male,hides_his_foot,,,"I delivered a message to his assassins, Ranes and Navil Ienith. The message was a plot to kill his brother, Duke Vedam Dren. This message is in the basement of Dren's Villa, behind two locked and trapped doors, in a small chest on a bookshelf. If you ever need to influence Orvas Dren, this book would be ideal."
FALSE,FALSE,Patch for Purists,_703916010385010941,Dark Elf,Male,,,,"You're an outlander, maybe you don't know about the kinds of Daedric ruins we have here in Morrowind. Daedra cults worship the Bad Daedra. You can learn more about that at the Temple. Anyway, long ago, before the Temple put a stop to it, people used to worship bad Daedra -- Molag Bal, Malacath, Sheogorath, and Mehrunes Dagon -- at Daedra shrines. But lately, since the Empire came in, some people have taken up worshipping the bad Daedra at these old sites. And I warn you. These are dangerous places."
FALSE,FALSE,Patch for Purists,_452027941264710687,Imperial,Female,,,,"How do you recognize a Daedric shrine? Well, they've got long, funny names, like Ashurnibibi or Zaintiraris. Some are well-known sites, like Ald Sotha and Bal Fell. And stone and architecture is unmistakable. Big, dark, grey-red stone ruins, funny angles, funny markings and patterns on the stone. Weird oval crooked doors. And inside, all funny angles."
FALSE,FALSE,Patch for Purists,_452027941264710687,Khajiit,Female,,,,"How do you recognize a Daedric shrine? Well, they've got long, funny names, like Ashurnibibi or Zaintiraris. Some are well-known sites, like Ald Sotha and Bal Fell. And stone and architecture is unmistakable. Big, dark, grey-red stone ruins, funny angles, funny markings and patterns on the stone. Weird oval crooked doors. And inside, all funny angles."
FALSE,FALSE,Patch for Purists,_452027941264710687,Breton,Female,,,,"How do you recognize a Daedric shrine? Well, they've got long, funny names, like Ashurnibibi or Zaintiraris. Some are well-known sites, like Ald Sotha and Bal Fell. And stone and architecture is unmistakable. Big, dark, grey-red stone ruins, funny angles, funny markings and patterns on the stone. Weird oval crooked doors. And inside, all funny angles."
FALSE,FALSE,Patch for Purists,_452027941264710687,Dark Elf,Female,,,,"How do you recognize a Daedric shrine? Well, they've got long, funny names, like Ashurnibibi or Zaintiraris. Some are well-known sites, like Ald Sotha and Bal Fell. And stone and architecture is unmistakable. Big, dark, grey-red stone ruins, funny angles, funny markings and patterns on the stone. Weird oval crooked doors. And inside, all funny angles."
