Done,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
1,id_218051894382021198,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"The Imperial cult worships the Nine Divines: the Aedra Akatosh, Dibella, Arkay, Zenithar, Mara, Stendarr, Kynareth, and Julianos, and Tiber Septim, founder and patron of the Empire. In Morrowind, it's partly maintaining the faith for outlanders like us, and partly a missionary cult, bringing enlightenment to the heathen Dunmer. You can see Somutis Vunnis at Fort Moonmoth to join, but you have to go to Ebonheart if you want to become a lay servant."
1,id_25042165042180828560,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"The Tribunal Temple is the native religion. They worship three God-Kings, Almalexia, Sotha Sil, and Vivec, who are known together as the Tribunal. We usually just call it 'The Temple'. They're narrow-minded and superstitious, but I find a lot to admire -- particularly their concern for the poor. They accept outlanders as members, but few outlanders join except for the services. Talk to Feldrelo Sadri at the Balmora Temple if you're thinking about joining."
1,id_2820632185475114180,caius cosades,Caius Cosades,Imperial,Male,Blades,Grand Spymaster,Topic,,"These Blades agents offer training... not free, of course, but cheap for a fellow agent. Look for Rithleen, Tyermaillin, and Nine-Toes here in Balmora. In Caldera, see Surane Leoriane. In Ald'ruhn, see Gildan. Sjorvar Horse-Mouth lives in a hut west of Caldera. And Elone the Scout can be found at Arrille's Tradehouse in Seyda Neen."
,id_1950232247104372727,falx carius2,Captain Falx Carius,Imperial,Male,Imperial Legion,Knight Protector,Greeting,,"Wait, my friend. I can go no further. This contest can have only one victor, and you will have to be the one. Perhaps if you are able to escape, I will find my way out in time. For now, I will guard this gate and make sure none of the beasts follow you through. Take care if you encounter the others. Karstaag is a wild creature, and will certainly try to kill you. Heart-Fang worries me... there is something wild in his eyes that I do not trust. Good luck, %PCName."
,id_26736149792318510638,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,He served his purpose. That's all that matters.
,id_223453039296044114,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,"I believe he will have placed some weapons for you at the top of the mining office tower in the colony: a bow and a very potent poison arrow. I've also contributed a scroll that may help insure the arrow finds its mark, and that you are not seen. I'd suggest remaining in the Mining Tower for safety. Once you're prepared, ready your bow to signal that Baslod should make his attack. He'll draw the guards away, and then you strike. With Falco assassinated, the colony should collapse in a very short time."
,id_1126922898306423231,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,"It's Nordic, whether the fools at Raven Rock know it or not. And it's immensely valuable - worth more than the rest of that whole stinking mine. Know that this, THIS is the reason I took this ridiculous position in the first place; I want that ice, and I want all of it. That means you're going to eliminate the only people who know anything about it. Go to the north, just south of where the Harstrad river meets the Isild, and find the three Nords there. Kill them, and get the pick axe I know they have."
,id_2173313512850310823,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,"I've underestimated the resolve of several of our investors. Their iindomitable greed has kept them from backing out of our arrangement, despite all the terrible things that have befallen Raven Rock. In order to change their minds, something very unfortunate will have to happen. Perhaps if the native Nords on the island slaughter all of the colonists, they might think twice about their choice...."
,id_2284528455120385301,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,"Well now. It seems to me that you should've known better than to do anything to put yourself in this position. Considering that, I think it's only fair of me to ask a rather high price in exchange for reinstating you. How about this: you bring me two pieces of stalhrim, and I'll take care of it. Not really fair, I suppose, but then you don't have much of a choice, do you?"
,id_184295343227777284,Carnius Magius,Carnius Magius,Imperial,Male,East Empire Company,Factor,Topic,,"You've killed him, and you've ruined my plans because of it. I'm afraid I have no use further use for your services."
,id_26688294651470628854,codus callonus,Codus Callonus,Imperial,Male,,,Topic,,"Yes. The Ashlander trader. A bibliophile. Likes poetry. I have a few such volumes here, I believe. 'Words of the Wind'. 'Ashland Hymns'. 'The Five Far Stars'. Around here somewhere."
,id_13818294732416624722,Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company,Negotiator,Greeting,,"I, uhh.... I take it you have resolved your problems with Carnius? Perhaps you should take the matter up with Falco, back at the site."
,id_23535180583179918107,Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company,Negotiator,Greeting,,"I, uhh.... I take it you have resolved your problems with Carnius? Well, that makes you the ranking official at the Raven Rock site. In, uhh, in that case, I'd be happy to forward along the appropriate paperwork and have you instated as the local Factor. I hope that's satisfactory, your factor-ness...."
,id_262392295884573913,Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company,Negotiator,Topic,,"Yes, he's dead. You killed him, remember?"
,id_2101613772071230600,Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company,Negotiator,Topic,,"Yes, well, you'll have to actually have the certificate in your possession for me to exchange it."
,id_11592171712235477,Constans Atrius,Constans Atrius,Imperial,Male,East Empire Company,Negotiator,Greeting,,"You're... you're not going to hurt me, are you?"
,id_18019162552198323873,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"A few drakes is nothing to one as worldly as you or I, dumpling. The farmers may not have five drakes to spare, much less fifty, and I suspect Odral merely wants them killed. Here, take these 500 drakes for keeping me informed and pay the rent yourself. Don't risk your succulent skin trying to find the farmers."
,id_478166382114232658,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"House Redoran also has an unchartered stronghold. The Redoran Stronghold of Indarys Manor is on the east side of the road from Ald'ruhn to Maar Gan in a place called the Bal Isra. Go there and kill the master of the stronghold, Banden Indarys. I know you will not disappoint me, pudding."
,id_1684625245479617476,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"How tender and thoughtful! You've made me the happiest fellow in Vivec. And now, pumpkin, it's time for YOUR gift... And I have just what you want. In my formal capacity as Councilor of House Hlaalu, I give you my vote for the title of Hortator. And since all the councilors agree, here's the Belt of the Hortator. Just snug it around that supple little waist, and don't forget Uncle Crassius, your lonely admirer."
,id_21076203682863413312,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"I wish you had spoken to me about this, my little pudding pie. This was our best chance to arrest Odral Helvi and now that chance is gone."
,id_7101222872264716142,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"It is almost completed. I call it 'The Lusty Argonian Maid'. It's a rather bawdy tale, but I think it will play well with the people. Be sweet to Uncle Crassius, and there's something in it for you, sweetcakes. Here, take a look at some of the work so far. I think it's scrumptious!"
,id_974621737323148380,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"What a thoughtful gift! How did you know? Gold! It's just what I wanted. And now it's time for YOUR gift... And I have just what you want. In my formal capacity as Councilor of House Hlaalu, I give you my vote for the title of Hortator. And since all the councilors agree, here's the Belt of the Hortator. Just snug it around that supple little waist, and don't forget Uncle Crassius, your lonely admirer."
,id_1257519552675730314,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"You found ash statues on board the ship, dumpling? I knew Velfred was a smuggler, but I had no idea he was involved in... darker things. A word of advice, my sweet, avoid these ash statues. They can be dangerous and are of little value."
,id_139436801116903487,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"You found ash statues on board the ship, dumpling? I knew Velfred was a smuggler, but I had no idea he was involved in... darker things. A word of advice, my sweet, avoid these ash statues. They can be dangerous and are of little value."
,id_22831490429782793,crassius curio,Crassius Curio,Imperial,Male,Hlaalu,Councilman,Topic,,"You've broken my heart. But in time it will mend. And in the meantime, I'll console myself with your gold. And now, pumpkin, it's time for YOUR gift... And I have just what you want. In my formal capacity as Councilor of House Hlaalu, I give you my vote for the title of Hortator. And since all the councilors agree, here's the Belt of the Hortator. Just snug it around that supple little waist, and don't forget Uncle Crassius, your lonely admirer."
,id_19187219632275020554,cunius pelelius,Cunius Pelelius,Imperial,Male,Hlaalu,Lawman,Topic,,"All right, all right. I'll tell you this because I trust you. Take this key. There's a record book in Odral's Helvi chest on the second floor. Stendarr have mercy on me if anyone finds out about this."
,id_2267528022103868317,cunius pelelius,Cunius Pelelius,Imperial,Male,Hlaalu,Lawman,Persuasion,,"Alright, alright. I'll tell you this because I trust you. Take this key. There's a record book in Odral's Helvi chest on the second floor. Stendarr have mercy on me if anyone finds out about this."
,id_498385191267819249,general darius,Darius,Imperial,Male,Imperial Legion,Knight Protector,Topic,,Forget about the land deed. Kill Lugrub gro-Ogdum to avenge the death of Mansilamat Vabdas.
,id_28029214682771030601,general darius,Darius,Imperial,Male,Imperial Legion,Knight Protector,Topic,,"Hmm. Yes, this is Lugrub's Axe. I can see how it's been damaged from hitting bone here and here. With this, I have no choice but to believe your story. Lugrub gro-Ogdum is an outlaw. Find him and kill him. Then justice will be served."
