Delf M,Delf F,Helf M,Helf F,Welf M,Welf F,Orc M,Orc F,Khj M,Khj F,Arg M,Arg F,Imp M,Imp F,Nrd M,Nrd F,Brt M,Brt F,Rdg M,Rdg F,InfoId,SpeakerId,SpeakerName,Race,Gender,Faction,Rank,Type,PCRank,Dialogue
,,,,,,,,,,,,,,,,,,,,id_22040305282433819040,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_11558235922482212761,,,,,,,Topic,,You have already executed the Writ on Sarayn Sadus.
,,,,,,,,,,,,,,,,,,,,id_221461612979341403,,,,,,,Topic,,"Sarayn Sadus is already dead? You must learn more restraint, %PCName. I will give you credit for this Writ, but I do not believe it was honorably executed."
,,,,,,,,,,,,,,,,,,,,id_2749329124257632103,,,,,,,Topic,,You have honorably executed the Writ on Sarayn Sadus. The payment and honor for this Writ is yours.
,,,,,,,,,,,,,,,,,,,,id_13923849275898991,,,,,,,Topic,,You have honorably executed the Writ on Sarayn Sadus. The payment and honor for this Writ is yours.
,,,,,,,,,,,,,,,,,,,,id_767865922020029867,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_1752518252125627569,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_17339245161099829703,,,,,,,Topic,,"A Writ has been invoked on Sarayn Sadus. I assign it to you, %PCName. He is hiding with other outlaws in Zaintirari. This is near the hut where you honorably murdered Odaishah Yasalmibaal. I will mark the Erabenimsun Camp on your map. From there, head northwest until you reach a steampit surrounded by dead trees. Zaintirari is to the north of this pit, but hidden by rocks. Search well, %PCName."
,,,,,,,,,,,,,,,,,,,,id_27694147892032929299,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_11071315654314171,,,,,,,Topic,,The Morag Tong executes justice on murderers when the law cannot or will not.
,,,,,,,,,,,,,,,,,,,,id_3375216751381822279,,,,,,,Topic,,"So Ethal Seloth and Idroso Vendu are already dead? And you think you are better than those two murderers? By law and tradition I must give you credit for this Writ, but I am not required to give you the payment."
,,,,,,,,,,,,,,,,,,,,id_8913202573267231606,,,,,,,Topic,,I heard how to brought justice to Ethal Seloth and Idroso Vendu. You deserve the payment and honor of this Writ.
,,,,,,,,,,,,,,,,,,,,id_2944832506200417839,,,,,,,Topic,,"Both targets are not dead, %PCName. You have not finished the Writ."
,,,,,,,,,,,,,,,,,,,,id_42299391175325156,,,,,,,Topic,,I heard how to brought justice to Ethal Seloth and Idroso Vendu. You deserve the payment and honor of this Writ.
,,,,,,,,,,,,,,,,,,,,id_28720175451455117129,,,,,,,Topic,,"Both targets are not dead, %PCName. You have not finished the Writ."
,,,,,,,,,,,,,,,,,,,,id_41978485568630530,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_131352538641520126,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_161592696347051243,,,,,,,Topic,,"You must execute not one, but two: Ethal Seloth and Idroso Vendu. They are murderers, but they are also Telvanni. The Duke will do nothing. The Morag Tong is being paid well by their victim's families to execute justice. Look for them in the temporary housing of the Telvanni Plaza here in Vivec. Swiftness and accuracy to you."
,,,,,,,,,,,,,,,,,,,,id_1332431357116903820,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_27894187011227219053,,,,,,,Topic,,The Writ on Galasa Uvayn has been executed.
,,,,,,,,,,,,,,,,,,,,id_2264415211290851172,,,,,,,Topic,,"Galasa Uvayn is already dead? How did she die? I see... I must give you credit for this Writ, but you deserve neither the honor nor the payment."
,,,,,,,,,,,,,,,,,,,,id_161895937281871758,,,,,,,Topic,,You have honorably slain Galasa Uvayn. You well deserve this payment and the honor of the kill.
,,,,,,,,,,,,,,,,,,,,id_27769263461326213092,,,,,,,Topic,,You have honorably slain Galasa Uvayn. You well deserve this payment and the honor of the kill.
,,,,,,,,,,,,,,,,,,,,id_1237414471582131737,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_802024026100925030,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_3041930018228309485,,,,,,,Topic,,This Writ is for Galasa Uvayn who offended a Redoran Lord. She may be found at the Hlaalu Treasury in the Waistworks of the Hlaalu Canton. Go.
,,,,,,,,,,,,,,,,,,,,id_6585289123239516948,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_916855842265021024,,,,,,,Topic,,Mavon Drenim is dead.
,,,,,,,,,,,,,,,,,,,,id_16487130451745321035,,,,,,,Topic,,"You say Mavon Drenim is already dead? Then I am sorry I have wasted your time with this request, %PCName. I will give you credit for this Writ."
,,,,,,,,,,,,,,,,,,,,id_1667870252344816433,,,,,,,Topic,,"You have honorably executed Mavon Drenim. Please take the payment and credit, %PCName."
,,,,,,,,,,,,,,,,,,,,id_288542635397314445,,,,,,,Topic,,"You have honorably executed Mavon Drenim. Please take the payment and credit, %PCName."
,,,,,,,,,,,,,,,,,,,,id_1832926354498923533,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_2941123604188522288,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_626220779149545557,,,,,,,Topic,,This Writ is for the honorable execution of  Mavon Drenim. He may be found in the Telvanni tower in the Plaza of the Telvanni Compound in Vivec. Mephala guide your hand.
,,,,,,,,,,,,,,,,,,,,id_7727342055120196,,,,,,,Topic,,You have been expelled.
,,,,,,,,,,,,,,,,,,,,id_2417319689634202,,,,,,,Topic,,Mathyn Bemis is dead.
,,,,,,,,,,,,,,,,,,,,id_315667839711017992,,,,,,,Topic,,"You say Mathyn Bemis is already dead by your hand. Very well, the credit for this Writ will go to you."
,,,,,,,,,,,,,,,,,,,,id_11728214551281420013,,,,,,,Topic,,So Mathyn Bemis is dead. No trouble? Good. Here is your payment.
,,,,,,,,,,,,,,,,,,,,id_2218261821697210243,,,,,,,Topic,,So Mathyn Bemis is dead. No trouble? Good. Here is your payment.
,,,,,,,,,,,,,,,,,,,,id_931582331855524837,,,,,,,Topic,,"I have given this Writ to you already, %PCName."
,,,,,,,,,,,,,,,,,,,,id_1090615686256334293,,,,,,,Topic,,"I have given this Writ to you already, %PCName. As you know, Writs are issued only once. Your official paperwork will exonerate you from your deeds when you are confronted by the authorities - so guard it well. If you have lost it, you will have to suffer punishment for your crimes. This can be costly... very costly. But members of the %Faction must have immaculate reputations."
,,,,,,,,,,,,,,,,,,,,id_3189777171047519509,,,,,,,Topic,,Mathyn Bemis may be found in the Ancestral Vaults in the Hlaalu Canalworks. He is the head of a gang of outlaws who will defend him from Morag Tong justice. Swiftness and accuracy to you.
,,,,,,,,,,,,,,,,,,,,id_15399325852622113075,,,,,,,Topic,,"The unarmed, unarmored martial arts traditions of the Marshmerrow, Salt Rice, and Golden Reed societies of the Dissident Priest, patterned on the 'Rain-of-Sand' fighting styles of Elsweyr, are slow to be adopted in the Empire, associated as they are with the ascetic renunciation of worldly wealth and material goods, and the rigid disciplines and mystical philosophies so alien to the Imperial West."
,,,,,,,,,,,,,,,,,,,,id_211402730633462,,,,,,,Topic,,"The kwama worker digs the colony's tunnels and chambers and tends the queen and the eggs. Workers are unaggressive, but not completely helpless."
,,,,,,,,,,,,,,,,,,,,id_9486284662602111834,,,,,,,Topic,,"The western coast of Vvardenfell from Seyda Neen north to Gnaar Mok is called the Bitter Coast. The salt marshes and humid swamps of this region are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen. Also called 'the Smuggler's Coast', the region's secluded coves and islands provide refuge for criminal trade, and the frequent rain and fog hides small boats from Excise cutters."
,,,,,,,,,,,,,,,,,,,,id_2872697931174524339,,,,,,,Topic,,"The Bitter Coast is also called 'the Smuggler's Coast'. Hidden coves and islands are handy for smugglers, and the frequent rain and fog hides small boats from Excise cutters."
,,,,,,,,,,,,,,,,,,,,id_126413263221162907,,,,,,,Topic,,"The Bitter Coast is also called 'the Smuggler's Coast'. Hidden coves and islands are handy for smugglers, and the frequent rain and fog hides small boats from Excise cutters."
,,,,,,,,,,,,,,,,,,,,id_2818036852218528092,,,,,,,Topic,,"The salt marshes and hot swamps of Bitter Coast are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen."
,,,,,,,,,,,,,,,,,,,,id_23365948263122363,,,,,,,Topic,,"The salt marshes and hot swamps of Bitter Coast are uninhabited, with the only settlements found at the good harbors of Gnaar Mok, Hla Oad, and Seyda Neen."
,,,,,,,,,,,,,,,,,,,,id_199605413970928161,,,,,,,Topic,,The western coast of Vvardenfell from Seyda Neen north to Gnaar Mok is called the Bitter Coast.
,,,,,,,,,,,,,,,,,,,,id_14092307331130514701,,,,,,,Topic,,The western coast of Vvardenfell from Seyda Neen north to Gnaar Mok is called the Bitter Coast.
,,,,,,,,,,,,,,,,,,,,id_1066620337269786260,,,,,,,Topic,,"Sadrith Mora is the House Telvanni seat, home of the Telvanni Council House and site of Tel Naga, the Councilor Mage-Lord Master Neloth's wizard tower. Visitors cannot enter the town, but must stay in the Gateway, a merchant inn for outsiders. Retainers and kin of the Telvanni can travel freely in town. Many outlanders live here, but most are Telvanni mercenaries, craftsmen, traders, or slavers."
,,,,,,,,,,,,,,,,,,,,id_13666451166353703,,,,,,,Topic,,"Sadrith Mora is the district seat of House Telvanni, and home of the Telvanni Council, though only one Telvanni councilor actually lives in Sadrith Mora. Sadrith Mora is an island settlement, and accessible only by sea and teleportation. The town is large, with many craftsmen, traders, and trainers, but it is open only to Telvanni retainers; outsiders should confine themselves to the Gateway Inn."
,,,,,,,,,,,,,,,,,,,,id_569012269623315316,,,,,,,Topic,,"Sadrith Mora is the district seat of House Telvanni, and home of the Telvanni Council. The town is large, with many craftsmen, traders, and trainers, but the island is accessible only by sea and teleportation."
,,,,,,,,,,,,,,,,,,,,id_25599982272963346,,,,,,,Topic,,"Sadrith Mora is the district seat of House Telvanni, and home of the Telvanni Council. The town is large, with many craftsmen, traders, and trainers, but the island is accessible only by sea and teleportation."
,,,,,,,,,,,,,,,,,,,,id_14044210401076823326,,,,,,,Topic,,"Sadrith Mora is the district seat of House Telvanni, and home of the Telvanni Council. The town is large, with many craftsmen, traders, and trainers, but the island is accessible only by sea and teleportation."
,,,,,,,,,,,,,,,,,,,,id_791895591730117812,,,,,,,Topic,,This is Ald Redaynia.
,,,,,,,,,,,,,,,,,,,,id_92079732174779035,,,,,,,Topic,,Ald Redaynia is the site of an ancient ruined wizard's tower on the western tip of a large island west of Sheogorad.
,,,,,,,,,,,,,,,,,,,,id_2431553391271222593,,,,,,,Topic,,"Ald Redaynia is the site of an ancient ruined wizard's tower on the northern coast of Vvardenfell, on the western tip of a large island west of Sheogorad."
,,,,,,,,,,,,,,,,,,,,id_171812307104124617,,,,,,,Topic,,"The Bal Molagmer, or 'Stone Fire Men,' once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. Are those Bal Molagmer gloves? Those are priceless historical treasures."
,,,,,,,,,,,,,,,,,,,,id_1888018521793830868,,,,,,,Topic,,"The Bal Molagmer, or 'Stone Fire Men,' once carried their burning stones from Red Mountain over all of Morrowind, lighting hearth fires and lanterns. It is said that their fires brought the light of justice. They vanished many years ago."
,,,,,,,,,,,,,,,,,,,,id_29644165092427226531,,,,,,,Topic,,"Beneath the Palace of Vivec is the Puzzle Canal, a place of worship and testing for questing heroes hoping to receive Vivec's favor. Many choice treasures are guarded by Daedric servants in the Puzzle Canal's dark passages."
,,,,,,,,,,,,,,,,,,,,id_3184313539310037359,,,,,,,Topic,,"The medium armor discipline is the study and mastery of chain, scale, bonemold, and Orcish armor styles. To use any style of armor effectively, the wearer must be trained, conditioned, and skilled in its use."
,,,,,,,,,,,,,,,,,,,,id_98311051906912443,,,,,,,Topic,,"The blunt weapon discipline is the study and mastery of the club, staff, mace, and warhammer weapons styles. To use any style of weapon effectively, the user must be trained, conditioned, and skilled in its use."
,,,,,,,,,,,,,,,,,,,,id_180611468467823654,,,,,,,Topic,,"The hand-to-hand discipline is the martial art of unarmed combat. Inspired by the mystical martial arts disciplines of the Khajiit, this unarmed combat style has been adopted in the West by agents and thieves whose scruples forbid them to seriously injure or kill their opponents. Unlike weapon attacks, which only injure and kill, defeating an opponent in hand-to-hand combat renders him unconsciousness and helpless. However, once a target is unconscious, hand-to-hand attacks cause wounds and death."
,,,,,,,,,,,,,,,,,,,,id_108021817227781106,,,,,,,Topic,,"Saint Veloth taught the difference between the Good and Bad Daedra, and won the aid of the Good Daedra for his people while teaching how to deal with the Bad Daedra."
,,,,,,,,,,,,,,,,,,,,id_2005726573198938492,,,,,,,Topic,,"Saint Veloth taught the difference between the Good and Bad Daedra, and won the aid of the Good Daedra for his people while teaching how to deal with the Bad Daedra."
